"Time (UTCG)","Magnitude (km)"
16 Jan 2023 17:16:00.000,376832.282561
16 Jan 2023 17:17:00.000,376807.783523
16 Jan 2023 17:18:00.000,376783.297924
16 Jan 2023 17:19:00.000,376758.826128
16 Jan 2023 17:20:00.000,376734.368499
16 Jan 2023 17:21:00.000,376709.925400
16 Jan 2023 17:22:00.000,376685.497195
16 Jan 2023 17:23:00.000,376661.084247
16 Jan 2023 17:24:00.000,376636.686918
16 Jan 2023 17:25:00.000,376612.305572
16 Jan 2023 17:26:00.000,376587.940570
16 Jan 2023 17:27:00.000,376563.592275
16 Jan 2023 17:28:00.000,376539.261050
16 Jan 2023 17:29:00.000,376514.947254
16 Jan 2023 17:30:00.000,376490.651251
16 Jan 2023 17:31:00.000,376466.373401
16 Jan 2023 17:32:00.000,376442.114064
16 Jan 2023 17:33:00.000,376417.873602
16 Jan 2023 17:34:00.000,376393.652374
16 Jan 2023 17:35:00.000,376369.450741
16 Jan 2023 17:36:00.000,376345.269061
16 Jan 2023 17:37:00.000,376321.107695
16 Jan 2023 17:38:00.000,376296.967001
16 Jan 2023 17:39:00.000,376272.847338
16 Jan 2023 17:40:00.000,376248.749065
16 Jan 2023 17:41:00.000,376224.672538
16 Jan 2023 17:42:00.000,376200.618116
16 Jan 2023 17:43:00.000,376176.586156
16 Jan 2023 17:44:00.000,376152.577014
16 Jan 2023 17:45:00.000,376128.591048
16 Jan 2023 17:46:00.000,376104.628613
16 Jan 2023 17:47:00.000,376080.690065
16 Jan 2023 17:48:00.000,376056.775760
16 Jan 2023 17:49:00.000,376032.886051
16 Jan 2023 17:50:00.000,376009.021295
16 Jan 2023 17:51:00.000,375985.181845
16 Jan 2023 17:52:00.000,375961.368054
16 Jan 2023 17:53:00.000,375937.580276
16 Jan 2023 17:54:00.000,375913.818864
16 Jan 2023 17:55:00.000,375890.084171
16 Jan 2023 17:56:00.000,375866.376547
16 Jan 2023 17:57:00.000,375842.696345
16 Jan 2023 17:58:00.000,375819.043916
16 Jan 2023 17:59:00.000,375795.419611
16 Jan 2023 18:00:00.000,375771.823778
16 Jan 2023 18:01:00.000,375748.256769
16 Jan 2023 18:02:00.000,375724.718932
16 Jan 2023 18:03:00.000,375701.210617
16 Jan 2023 18:04:00.000,375677.732170
16 Jan 2023 18:05:00.000,375654.283940
16 Jan 2023 18:06:00.000,375630.866274
16 Jan 2023 18:07:00.000,375607.479519
16 Jan 2023 18:08:00.000,375584.124021
16 Jan 2023 18:09:00.000,375560.800124
16 Jan 2023 18:10:00.000,375537.508176
16 Jan 2023 18:11:00.000,375514.248519
16 Jan 2023 18:12:00.000,375491.021499
16 Jan 2023 18:13:00.000,375467.827458
16 Jan 2023 18:14:00.000,375444.666739
16 Jan 2023 18:15:00.000,375421.539685
16 Jan 2023 18:16:00.000,375398.446637
16 Jan 2023 18:17:00.000,375375.387937
16 Jan 2023 18:18:00.000,375352.363924
16 Jan 2023 18:19:00.000,375329.374940
16 Jan 2023 18:20:00.000,375306.421323
16 Jan 2023 18:21:00.000,375283.503413
16 Jan 2023 18:22:00.000,375260.621546
16 Jan 2023 18:23:00.000,375237.776062
16 Jan 2023 18:24:00.000,375214.967296
16 Jan 2023 18:25:00.000,375192.195585
16 Jan 2023 18:26:00.000,375169.461266
16 Jan 2023 18:27:00.000,375146.764671
16 Jan 2023 18:28:00.000,375124.106137
16 Jan 2023 18:29:00.000,375101.485997
16 Jan 2023 18:30:00.000,375078.904584
16 Jan 2023 18:31:00.000,375056.362230
16 Jan 2023 18:32:00.000,375033.859267
16 Jan 2023 18:33:00.000,375011.396025
16 Jan 2023 18:34:00.000,374988.972836
16 Jan 2023 18:35:00.000,374966.590029
16 Jan 2023 18:36:00.000,374944.247933
16 Jan 2023 18:37:00.000,374921.946876
16 Jan 2023 18:38:00.000,374899.687185
16 Jan 2023 18:39:00.000,374877.469188
16 Jan 2023 18:40:00.000,374855.293211
16 Jan 2023 18:41:00.000,374833.159578
16 Jan 2023 18:42:00.000,374811.068615
16 Jan 2023 18:43:00.000,374789.020645
16 Jan 2023 18:44:00.000,374767.015991
16 Jan 2023 18:45:00.000,374745.054976
16 Jan 2023 18:46:00.000,374723.137922
16 Jan 2023 18:47:00.000,374701.265149
16 Jan 2023 18:48:00.000,374679.436978
16 Jan 2023 18:49:00.000,374657.653726
16 Jan 2023 18:50:00.000,374635.915714
16 Jan 2023 18:51:00.000,374614.223259
16 Jan 2023 18:52:00.000,374592.576678
16 Jan 2023 18:53:00.000,374570.976286
16 Jan 2023 18:54:00.000,374549.422400
16 Jan 2023 18:55:00.000,374527.915333
16 Jan 2023 18:56:00.000,374506.455400
16 Jan 2023 18:57:00.000,374485.042912
16 Jan 2023 18:58:00.000,374463.678183
16 Jan 2023 18:59:00.000,374442.361523
16 Jan 2023 19:00:00.000,374421.093242
16 Jan 2023 19:01:00.000,374399.873651
16 Jan 2023 19:02:00.000,374378.703057
16 Jan 2023 19:03:00.000,374357.581769
16 Jan 2023 19:04:00.000,374336.510093
16 Jan 2023 19:05:00.000,374315.488335
16 Jan 2023 19:06:00.000,374294.516801
16 Jan 2023 19:07:00.000,374273.595794
16 Jan 2023 19:08:00.000,374252.725618
16 Jan 2023 19:09:00.000,374231.906576
16 Jan 2023 19:10:00.000,374211.138968
16 Jan 2023 19:11:00.000,374190.423096
16 Jan 2023 19:12:00.000,374169.759259
16 Jan 2023 19:13:00.000,374149.147757
16 Jan 2023 19:14:00.000,374128.588886
16 Jan 2023 19:15:00.000,374108.082944
16 Jan 2023 19:16:00.000,374087.630227
16 Jan 2023 19:17:00.000,374067.231029
16 Jan 2023 19:18:00.000,374046.885646
16 Jan 2023 19:19:00.000,374026.594370
16 Jan 2023 19:20:00.000,374006.357493
16 Jan 2023 19:21:00.000,373986.175306
16 Jan 2023 19:22:00.000,373966.048100
16 Jan 2023 19:23:00.000,373945.976164
16 Jan 2023 19:24:00.000,373925.959787
16 Jan 2023 19:25:00.000,373905.999254
16 Jan 2023 19:26:00.000,373886.094854
16 Jan 2023 19:27:00.000,373866.246871
16 Jan 2023 19:28:00.000,373846.455589
16 Jan 2023 19:29:00.000,373826.721291
16 Jan 2023 19:30:00.000,373807.044261
16 Jan 2023 19:31:00.000,373787.424779
16 Jan 2023 19:32:00.000,373767.863124
16 Jan 2023 19:33:00.000,373748.359578
16 Jan 2023 19:34:00.000,373728.914417
16 Jan 2023 19:35:00.000,373709.527919
16 Jan 2023 19:36:00.000,373690.200359
16 Jan 2023 19:37:00.000,373670.932013
16 Jan 2023 19:38:00.000,373651.723155
16 Jan 2023 19:39:00.000,373632.574057
16 Jan 2023 19:40:00.000,373613.484991
16 Jan 2023 19:41:00.000,373594.456229
16 Jan 2023 19:42:00.000,373575.488039
16 Jan 2023 19:43:00.000,373556.580690
16 Jan 2023 19:44:00.000,373537.734449
16 Jan 2023 19:45:00.000,373518.949584
16 Jan 2023 19:46:00.000,373500.226358
16 Jan 2023 19:47:00.000,373481.565037
16 Jan 2023 19:48:00.000,373462.965883
16 Jan 2023 19:49:00.000,373444.429158
16 Jan 2023 19:50:00.000,373425.955124
16 Jan 2023 19:51:00.000,373407.544039
16 Jan 2023 19:52:00.000,373389.196162
16 Jan 2023 19:53:00.000,373370.911750
16 Jan 2023 19:54:00.000,373352.691061
16 Jan 2023 19:55:00.000,373334.534348
16 Jan 2023 19:56:00.000,373316.441866
16 Jan 2023 19:57:00.000,373298.413867
16 Jan 2023 19:58:00.000,373280.450604
16 Jan 2023 19:59:00.000,373262.552326
16 Jan 2023 20:00:00.000,373244.719284
16 Jan 2023 20:01:00.000,373226.951724
16 Jan 2023 20:02:00.000,373209.249894
16 Jan 2023 20:03:00.000,373191.614040
16 Jan 2023 20:04:00.000,373174.044406
16 Jan 2023 20:05:00.000,373156.541235
16 Jan 2023 20:06:00.000,373139.104770
16 Jan 2023 20:07:00.000,373121.735252
16 Jan 2023 20:08:00.000,373104.432920
16 Jan 2023 20:09:00.000,373087.198012
16 Jan 2023 20:10:00.000,373070.030767
16 Jan 2023 20:11:00.000,373052.931420
16 Jan 2023 20:12:00.000,373035.900205
16 Jan 2023 20:13:00.000,373018.937357
16 Jan 2023 20:14:00.000,373002.043108
16 Jan 2023 20:15:00.000,372985.217689
16 Jan 2023 20:16:00.000,372968.461330
16 Jan 2023 20:17:00.000,372951.774259
16 Jan 2023 20:18:00.000,372935.156704
16 Jan 2023 20:19:00.000,372918.608890
16 Jan 2023 20:20:00.000,372902.131044
16 Jan 2023 20:21:00.000,372885.723387
16 Jan 2023 20:22:00.000,372869.386143
16 Jan 2023 20:23:00.000,372853.119532
16 Jan 2023 20:24:00.000,372836.923774
16 Jan 2023 20:25:00.000,372820.799088
16 Jan 2023 20:26:00.000,372804.745691
16 Jan 2023 20:27:00.000,372788.763798
16 Jan 2023 20:28:00.000,372772.853624
16 Jan 2023 20:29:00.000,372757.015382
16 Jan 2023 20:30:00.000,372741.249285
16 Jan 2023 20:31:00.000,372725.555542
16 Jan 2023 20:32:00.000,372709.934363
16 Jan 2023 20:33:00.000,372694.385956
16 Jan 2023 20:34:00.000,372678.910528
16 Jan 2023 20:35:00.000,372663.508283
16 Jan 2023 20:36:00.000,372648.179426
16 Jan 2023 20:37:00.000,372632.924160
16 Jan 2023 20:38:00.000,372617.742686
16 Jan 2023 20:39:00.000,372602.635203
16 Jan 2023 20:40:00.000,372587.601911
16 Jan 2023 20:41:00.000,372572.643005
16 Jan 2023 20:42:00.000,372557.758684
16 Jan 2023 20:43:00.000,372542.949140
16 Jan 2023 20:44:00.000,372528.214567
16 Jan 2023 20:45:00.000,372513.555157
16 Jan 2023 20:46:00.000,372498.971100
16 Jan 2023 20:47:00.000,372484.462586
16 Jan 2023 20:48:00.000,372470.029801
16 Jan 2023 20:49:00.000,372455.672932
16 Jan 2023 20:50:00.000,372441.392164
16 Jan 2023 20:51:00.000,372427.187681
16 Jan 2023 20:52:00.000,372413.059664
16 Jan 2023 20:53:00.000,372399.008295
16 Jan 2023 20:54:00.000,372385.033752
16 Jan 2023 20:55:00.000,372371.136213
16 Jan 2023 20:56:00.000,372357.315855
16 Jan 2023 20:57:00.000,372343.572853
16 Jan 2023 20:58:00.000,372329.907380
16 Jan 2023 20:59:00.000,372316.319609
16 Jan 2023 21:00:00.000,372302.809711
16 Jan 2023 21:01:00.000,372289.377854
16 Jan 2023 21:02:00.000,372276.024207
16 Jan 2023 21:03:00.000,372262.748937
16 Jan 2023 21:04:00.000,372249.552207
16 Jan 2023 21:05:00.000,372236.434183
16 Jan 2023 21:06:00.000,372223.395026
16 Jan 2023 21:07:00.000,372210.434896
16 Jan 2023 21:08:00.000,372197.553954
16 Jan 2023 21:09:00.000,372184.752356
16 Jan 2023 21:10:00.000,372172.030260
16 Jan 2023 21:11:00.000,372159.387820
16 Jan 2023 21:12:00.000,372146.825190
16 Jan 2023 21:13:00.000,372134.342521
16 Jan 2023 21:14:00.000,372121.939964
16 Jan 2023 21:15:00.000,372109.617668
16 Jan 2023 21:16:00.000,372097.375781
16 Jan 2023 21:17:00.000,372085.214449
16 Jan 2023 21:18:00.000,372073.133817
16 Jan 2023 21:19:00.000,372061.134026
16 Jan 2023 21:20:00.000,372049.215220
16 Jan 2023 21:21:00.000,372037.377538
16 Jan 2023 21:22:00.000,372025.621119
16 Jan 2023 21:23:00.000,372013.946100
16 Jan 2023 21:24:00.000,372002.352617
16 Jan 2023 21:25:00.000,371990.840804
16 Jan 2023 21:26:00.000,371979.410793
16 Jan 2023 21:27:00.000,371968.062716
16 Jan 2023 21:28:00.000,371956.796703
16 Jan 2023 21:29:00.000,371945.612881
16 Jan 2023 21:30:00.000,371934.511377
16 Jan 2023 21:31:00.000,371923.492316
16 Jan 2023 21:32:00.000,371912.555822
16 Jan 2023 21:33:00.000,371901.702017
16 Jan 2023 21:34:00.000,371890.931021
16 Jan 2023 21:35:00.000,371880.242954
16 Jan 2023 21:36:00.000,371869.637933
16 Jan 2023 21:37:00.000,371859.116073
16 Jan 2023 21:38:00.000,371848.677490
16 Jan 2023 21:39:00.000,371838.322296
16 Jan 2023 21:40:00.000,371828.050603
16 Jan 2023 21:41:00.000,371817.862520
16 Jan 2023 21:42:00.000,371807.758156
16 Jan 2023 21:43:00.000,371797.737617
16 Jan 2023 21:44:00.000,371787.801008
16 Jan 2023 21:45:00.000,371777.948435
16 Jan 2023 21:46:00.000,371768.179997
16 Jan 2023 21:47:00.000,371758.495796
16 Jan 2023 21:48:00.000,371748.895931
16 Jan 2023 21:49:00.000,371739.380500
16 Jan 2023 21:50:00.000,371729.949597
16 Jan 2023 21:51:00.000,371720.603318
16 Jan 2023 21:52:00.000,371711.341756
16 Jan 2023 21:53:00.000,371702.165001
16 Jan 2023 21:54:00.000,371693.073143
16 Jan 2023 21:55:00.000,371684.066270
16 Jan 2023 21:56:00.000,371675.144468
16 Jan 2023 21:57:00.000,371666.307824
16 Jan 2023 21:58:00.000,371657.556419
16 Jan 2023 21:59:00.000,371648.890336
16 Jan 2023 22:00:00.000,371640.309655
16 Jan 2023 22:01:00.000,371631.814455
16 Jan 2023 22:02:00.000,371623.404812
16 Jan 2023 22:03:00.000,371615.080802
16 Jan 2023 22:04:00.000,371606.842499
16 Jan 2023 22:05:00.000,371598.689976
16 Jan 2023 22:06:00.000,371590.623302
16 Jan 2023 22:07:00.000,371582.642548
16 Jan 2023 22:08:00.000,371574.747780
16 Jan 2023 22:09:00.000,371566.939065
16 Jan 2023 22:10:00.000,371559.216468
16 Jan 2023 22:11:00.000,371551.580050
16 Jan 2023 22:12:00.000,371544.029873
16 Jan 2023 22:13:00.000,371536.565997
16 Jan 2023 22:14:00.000,371529.188480
16 Jan 2023 22:15:00.000,371521.897377
16 Jan 2023 22:16:00.000,371514.692745
16 Jan 2023 22:17:00.000,371507.574636
16 Jan 2023 22:18:00.000,371500.543102
16 Jan 2023 22:19:00.000,371493.598193
16 Jan 2023 22:20:00.000,371486.739957
16 Jan 2023 22:21:00.000,371479.968441
16 Jan 2023 22:22:00.000,371473.283690
16 Jan 2023 22:23:00.000,371466.685748
16 Jan 2023 22:24:00.000,371460.174658
16 Jan 2023 22:25:00.000,371453.750459
16 Jan 2023 22:26:00.000,371447.413190
16 Jan 2023 22:27:00.000,371441.162889
16 Jan 2023 22:28:00.000,371434.999590
16 Jan 2023 22:29:00.000,371428.923329
16 Jan 2023 22:30:00.000,371422.934137
16 Jan 2023 22:31:00.000,371417.032046
16 Jan 2023 22:32:00.000,371411.217084
16 Jan 2023 22:33:00.000,371405.489279
16 Jan 2023 22:34:00.000,371399.848657
16 Jan 2023 22:35:00.000,371394.295242
16 Jan 2023 22:36:00.000,371388.829058
16 Jan 2023 22:37:00.000,371383.450124
16 Jan 2023 22:38:00.000,371378.158461
16 Jan 2023 22:39:00.000,371372.954087
16 Jan 2023 22:40:00.000,371367.837018
16 Jan 2023 22:41:00.000,371362.807269
16 Jan 2023 22:42:00.000,371357.864852
16 Jan 2023 22:43:00.000,371353.009779
16 Jan 2023 22:44:00.000,371348.242060
16 Jan 2023 22:45:00.000,371343.561704
16 Jan 2023 22:46:00.000,371338.968716
16 Jan 2023 22:47:00.000,371334.463102
16 Jan 2023 22:48:00.000,371330.044866
16 Jan 2023 22:49:00.000,371325.714008
16 Jan 2023 22:50:00.000,371321.470530
16 Jan 2023 22:51:00.000,371317.314429
16 Jan 2023 22:52:00.000,371313.245703
16 Jan 2023 22:53:00.000,371309.264348
16 Jan 2023 22:54:00.000,371305.370356
16 Jan 2023 22:55:00.000,371301.563720
16 Jan 2023 22:56:00.000,371297.844430
16 Jan 2023 22:57:00.000,371294.212476
16 Jan 2023 22:58:00.000,371290.667844
16 Jan 2023 22:59:00.000,371287.210521
16 Jan 2023 23:00:00.000,371283.840489
16 Jan 2023 23:01:00.000,371280.557733
16 Jan 2023 23:02:00.000,371277.362232
16 Jan 2023 23:03:00.000,371274.253966
16 Jan 2023 23:04:00.000,371271.232913
16 Jan 2023 23:05:00.000,371268.299048
16 Jan 2023 23:06:00.000,371265.452346
16 Jan 2023 23:07:00.000,371262.692779
16 Jan 2023 23:08:00.000,371260.020320
16 Jan 2023 23:09:00.000,371257.434936
16 Jan 2023 23:10:00.000,371254.936598
16 Jan 2023 23:11:00.000,371252.525270
16 Jan 2023 23:12:00.000,371250.200918
16 Jan 2023 23:13:00.000,371247.963505
16 Jan 2023 23:14:00.000,371245.812992
16 Jan 2023 23:15:00.000,371243.749339
16 Jan 2023 23:16:00.000,371241.772505
16 Jan 2023 23:17:00.000,371239.882447
16 Jan 2023 23:18:00.000,371238.079119
16 Jan 2023 23:19:00.000,371236.362476
16 Jan 2023 23:20:00.000,371234.732469
16 Jan 2023 23:21:00.000,371233.189049
16 Jan 2023 23:22:00.000,371231.732164
16 Jan 2023 23:23:00.000,371230.361762
16 Jan 2023 23:24:00.000,371229.077788
16 Jan 2023 23:25:00.000,371227.880186
16 Jan 2023 23:26:00.000,371226.768899
16 Jan 2023 23:27:00.000,371225.743868
16 Jan 2023 23:28:00.000,371224.805032
16 Jan 2023 23:29:00.000,371223.952328
16 Jan 2023 23:30:00.000,371223.185693
16 Jan 2023 23:31:00.000,371222.505062
16 Jan 2023 23:32:00.000,371221.910366
16 Jan 2023 23:33:00.000,371221.401538
16 Jan 2023 23:34:00.000,371220.978507
16 Jan 2023 23:35:00.000,371220.641202
16 Jan 2023 23:36:00.000,371220.389549
16 Jan 2023 23:37:00.000,371220.223472
16 Jan 2023 23:38:00.000,371220.142897
16 Jan 2023 23:39:00.000,371220.147744
16 Jan 2023 23:40:00.000,371220.237934
16 Jan 2023 23:41:00.000,371220.413386
16 Jan 2023 23:42:00.000,371220.674017
16 Jan 2023 23:43:00.000,371221.019742
16 Jan 2023 23:44:00.000,371221.450477
16 Jan 2023 23:45:00.000,371221.966132
16 Jan 2023 23:46:00.000,371222.566619
16 Jan 2023 23:47:00.000,371223.251848
16 Jan 2023 23:48:00.000,371224.021727
16 Jan 2023 23:49:00.000,371224.876162
16 Jan 2023 23:50:00.000,371225.815057
16 Jan 2023 23:51:00.000,371226.838316
16 Jan 2023 23:52:00.000,371227.945840
16 Jan 2023 23:53:00.000,371229.137530
16 Jan 2023 23:54:00.000,371230.413284
16 Jan 2023 23:55:00.000,371231.773000
16 Jan 2023 23:56:00.000,371233.216572
16 Jan 2023 23:57:00.000,371234.743896
16 Jan 2023 23:58:00.000,371236.354862
16 Jan 2023 23:59:00.000,371238.049363
17 Jan 2023 00:00:00.000,371239.827287
17 Jan 2023 00:01:00.000,371241.688523
17 Jan 2023 00:02:00.000,371243.632956
17 Jan 2023 00:03:00.000,371245.660473
17 Jan 2023 00:04:00.000,371247.770955
17 Jan 2023 00:05:00.000,371249.964285
17 Jan 2023 00:06:00.000,371252.240343
17 Jan 2023 00:07:00.000,371254.599008
17 Jan 2023 00:08:00.000,371257.040156
17 Jan 2023 00:09:00.000,371259.563665
17 Jan 2023 00:10:00.000,371262.169408
17 Jan 2023 00:11:00.000,371264.857258
17 Jan 2023 00:12:00.000,371267.627085
17 Jan 2023 00:13:00.000,371270.478761
17 Jan 2023 00:14:00.000,371273.412153
17 Jan 2023 00:15:00.000,371276.427128
17 Jan 2023 00:16:00.000,371279.523551
17 Jan 2023 00:17:00.000,371282.701286
17 Jan 2023 00:18:00.000,371285.960196
17 Jan 2023 00:19:00.000,371289.300141
17 Jan 2023 00:20:00.000,371292.720980
17 Jan 2023 00:21:00.000,371296.222572
17 Jan 2023 00:22:00.000,371299.804773
17 Jan 2023 00:23:00.000,371303.467439
17 Jan 2023 00:24:00.000,371307.210421
17 Jan 2023 00:25:00.000,371311.033574
17 Jan 2023 00:26:00.000,371314.936746
17 Jan 2023 00:27:00.000,371318.919788
17 Jan 2023 00:28:00.000,371322.982547
17 Jan 2023 00:29:00.000,371327.124869
17 Jan 2023 00:30:00.000,371331.346599
17 Jan 2023 00:31:00.000,371335.647580
17 Jan 2023 00:32:00.000,371340.027655
17 Jan 2023 00:33:00.000,371344.486664
17 Jan 2023 00:34:00.000,371349.024446
17 Jan 2023 00:35:00.000,371353.640838
17 Jan 2023 00:36:00.000,371358.335677
17 Jan 2023 00:37:00.000,371363.108798
17 Jan 2023 00:38:00.000,371367.960034
17 Jan 2023 00:39:00.000,371372.889216
17 Jan 2023 00:40:00.000,371377.896176
17 Jan 2023 00:41:00.000,371382.980743
17 Jan 2023 00:42:00.000,371388.142744
17 Jan 2023 00:43:00.000,371393.382006
17 Jan 2023 00:44:00.000,371398.698353
17 Jan 2023 00:45:00.000,371404.091610
17 Jan 2023 00:46:00.000,371409.561598
17 Jan 2023 00:47:00.000,371415.108138
17 Jan 2023 00:48:00.000,371420.731049
17 Jan 2023 00:49:00.000,371426.430150
17 Jan 2023 00:50:00.000,371432.205258
17 Jan 2023 00:51:00.000,371438.056186
17 Jan 2023 00:52:00.000,371443.982751
17 Jan 2023 00:53:00.000,371449.984763
17 Jan 2023 00:54:00.000,371456.062034
17 Jan 2023 00:55:00.000,371462.214374
17 Jan 2023 00:56:00.000,371468.441592
17 Jan 2023 00:57:00.000,371474.743494
17 Jan 2023 00:58:00.000,371481.119887
17 Jan 2023 00:59:00.000,371487.570574
17 Jan 2023 01:00:00.000,371494.095360
17 Jan 2023 01:01:00.000,371500.694045
17 Jan 2023 01:02:00.000,371507.366431
17 Jan 2023 01:03:00.000,371514.112315
17 Jan 2023 01:04:00.000,371520.931497
17 Jan 2023 01:05:00.000,371527.823773
17 Jan 2023 01:06:00.000,371534.788938
17 Jan 2023 01:07:00.000,371541.826785
17 Jan 2023 01:08:00.000,371548.937108
17 Jan 2023 01:09:00.000,371556.119697
17 Jan 2023 01:10:00.000,371563.374343
17 Jan 2023 01:11:00.000,371570.700835
17 Jan 2023 01:12:00.000,371578.098959
17 Jan 2023 01:13:00.000,371585.568502
17 Jan 2023 01:14:00.000,371593.109249
17 Jan 2023 01:15:00.000,371600.720983
17 Jan 2023 01:16:00.000,371608.403488
17 Jan 2023 01:17:00.000,371616.156543
17 Jan 2023 01:18:00.000,371623.979928
17 Jan 2023 01:19:00.000,371631.873423
17 Jan 2023 01:20:00.000,371639.836804
17 Jan 2023 01:21:00.000,371647.869848
17 Jan 2023 01:22:00.000,371655.972329
17 Jan 2023 01:23:00.000,371664.144022
17 Jan 2023 01:24:00.000,371672.384697
17 Jan 2023 01:25:00.000,371680.694127
17 Jan 2023 01:26:00.000,371689.072082
17 Jan 2023 01:27:00.000,371697.518329
17 Jan 2023 01:28:00.000,371706.032637
17 Jan 2023 01:29:00.000,371714.614772
17 Jan 2023 01:30:00.000,371723.264498
17 Jan 2023 01:31:00.000,371731.981580
17 Jan 2023 01:32:00.000,371740.765781
17 Jan 2023 01:33:00.000,371749.616862
17 Jan 2023 01:34:00.000,371758.534583
17 Jan 2023 01:35:00.000,371767.518703
17 Jan 2023 01:36:00.000,371776.568980
17 Jan 2023 01:37:00.000,371785.685172
17 Jan 2023 01:38:00.000,371794.867033
17 Jan 2023 01:39:00.000,371804.114318
17 Jan 2023 01:40:00.000,371813.426781
17 Jan 2023 01:41:00.000,371822.804173
17 Jan 2023 01:42:00.000,371832.246246
17 Jan 2023 01:43:00.000,371841.752749
17 Jan 2023 01:44:00.000,371851.323432
17 Jan 2023 01:45:00.000,371860.958041
17 Jan 2023 01:46:00.000,371870.656324
17 Jan 2023 01:47:00.000,371880.418025
17 Jan 2023 01:48:00.000,371890.242889
17 Jan 2023 01:49:00.000,371900.130660
17 Jan 2023 01:50:00.000,371910.081078
17 Jan 2023 01:51:00.000,371920.093885
17 Jan 2023 01:52:00.000,371930.168821
17 Jan 2023 01:53:00.000,371940.305625
17 Jan 2023 01:54:00.000,371950.504034
17 Jan 2023 01:55:00.000,371960.763785
17 Jan 2023 01:56:00.000,371971.084613
17 Jan 2023 01:57:00.000,371981.466253
17 Jan 2023 01:58:00.000,371991.908438
17 Jan 2023 01:59:00.000,372002.410901
17 Jan 2023 02:00:00.000,372012.973373
17 Jan 2023 02:01:00.000,372023.595583
17 Jan 2023 02:02:00.000,372034.277262
17 Jan 2023 02:03:00.000,372045.018138
17 Jan 2023 02:04:00.000,372055.817937
17 Jan 2023 02:05:00.000,372066.676385
17 Jan 2023 02:06:00.000,372077.593208
17 Jan 2023 02:07:00.000,372088.568131
17 Jan 2023 02:08:00.000,372099.600875
17 Jan 2023 02:09:00.000,372110.691162
17 Jan 2023 02:10:00.000,372121.838715
17 Jan 2023 02:11:00.000,372133.043253
17 Jan 2023 02:12:00.000,372144.304495
17 Jan 2023 02:13:00.000,372155.622160
17 Jan 2023 02:14:00.000,372166.995963
17 Jan 2023 02:15:00.000,372178.425623
17 Jan 2023 02:16:00.000,372189.910853
17 Jan 2023 02:17:00.000,372201.451368
17 Jan 2023 02:18:00.000,372213.046881
17 Jan 2023 02:19:00.000,372224.697105
17 Jan 2023 02:20:00.000,372236.401750
17 Jan 2023 02:21:00.000,372248.160529
17 Jan 2023 02:22:00.000,372259.973149
17 Jan 2023 02:23:00.000,372271.839320
17 Jan 2023 02:24:00.000,372283.758749
17 Jan 2023 02:25:00.000,372295.731143
17 Jan 2023 02:26:00.000,372307.756208
17 Jan 2023 02:27:00.000,372319.833649
17 Jan 2023 02:28:00.000,372331.963170
17 Jan 2023 02:29:00.000,372344.144474
17 Jan 2023 02:30:00.000,372356.377264
17 Jan 2023 02:31:00.000,372368.661240
17 Jan 2023 02:32:00.000,372380.996104
17 Jan 2023 02:33:00.000,372393.381555
17 Jan 2023 02:34:00.000,372405.817292
17 Jan 2023 02:35:00.000,372418.303013
17 Jan 2023 02:36:00.000,372430.838415
17 Jan 2023 02:37:00.000,372443.423194
17 Jan 2023 02:38:00.000,372456.057045
17 Jan 2023 02:39:00.000,372468.739664
17 Jan 2023 02:40:00.000,372481.470745
17 Jan 2023 02:41:00.000,372494.249979
17 Jan 2023 02:42:00.000,372507.077059
17 Jan 2023 02:43:00.000,372519.951677
17 Jan 2023 02:44:00.000,372532.873523
17 Jan 2023 02:45:00.000,372545.842287
17 Jan 2023 02:46:00.000,372558.857658
17 Jan 2023 02:47:00.000,372571.919324
17 Jan 2023 02:48:00.000,372585.026972
17 Jan 2023 02:49:00.000,372598.180289
17 Jan 2023 02:50:00.000,372611.378961
17 Jan 2023 02:51:00.000,372624.622673
17 Jan 2023 02:52:00.000,372637.911109
17 Jan 2023 02:53:00.000,372651.243953
17 Jan 2023 02:54:00.000,372664.620888
17 Jan 2023 02:55:00.000,372678.041596
17 Jan 2023 02:56:00.000,372691.505758
17 Jan 2023 02:57:00.000,372705.013056
17 Jan 2023 02:58:00.000,372718.563168
17 Jan 2023 02:59:00.000,372732.155774
17 Jan 2023 03:00:00.000,372745.790553
17 Jan 2023 03:01:00.000,372759.467183
17 Jan 2023 03:02:00.000,372773.185340
17 Jan 2023 03:03:00.000,372786.944701
17 Jan 2023 03:04:00.000,372800.744943
17 Jan 2023 03:05:00.000,372814.585740
17 Jan 2023 03:06:00.000,372828.466766
17 Jan 2023 03:07:00.000,372842.387696
17 Jan 2023 03:08:00.000,372856.348202
17 Jan 2023 03:09:00.000,372870.347957
17 Jan 2023 03:10:00.000,372884.386633
17 Jan 2023 03:11:00.000,372898.463901
17 Jan 2023 03:12:00.000,372912.579432
17 Jan 2023 03:13:00.000,372926.732896
17 Jan 2023 03:14:00.000,372940.923961
17 Jan 2023 03:15:00.000,372955.152297
17 Jan 2023 03:16:00.000,372969.417572
17 Jan 2023 03:17:00.000,372983.719453
17 Jan 2023 03:18:00.000,372998.057608
17 Jan 2023 03:19:00.000,373012.431702
17 Jan 2023 03:20:00.000,373026.841402
17 Jan 2023 03:21:00.000,373041.286373
17 Jan 2023 03:22:00.000,373055.766278
